mono_ns,account_index,queue,depth,capacity,high_watermark,oldest_age_ns,dropped
7350077174690249,1,trader_request,0,1024,1,0,0
7350077174690249,1,trading_callback,0,1024,2,0,0
7350077174690249,1,trace,0,8192,3,0,0
7350077174690249,1,latency,0,4096,0,0,0
7350077174690249,2,market_ingress,0,1024,7,0,0
7350077174690249,2,trader_request,0,1024,1,0,0
7350077174690249,2,trading_callback,0,1024,3,0,0
7350077174690249,2,trace,0,8192,4,0,0
7350077174690249,2,latency,0,4096,0,0,0
7350077174690249,3,market_ingress,0,1024,8,0,0
7350077174690249,3,trader_request,0,1024,1,0,0
7350077174690249,3,trading_callback,0,1024,3,0,0
7350077174690249,3,trace,0,8192,4,0,0
7350077174690249,3,latency,0,4096,0,0,0
7350077275221749,0,market_ingress,0,1024,7,0,0
7350077275221749,0,trader_request,0,1024,1,0,0
7350077275221749,0,trading_callback,0,1024,3,0,0
7350077275221749,0,trace,0,8192,3,0,0
7350077275221749,0,latency,0,4096,0,0,0
7350077275221749,1,market_ingress,0,1024,2,0,0
7350077275221749,1,trader_request,0,1024,1,0,0
7350077275221749,1,trading_callback,0,1024,2,0,0
7350077275221749,1,trace,0,8192,3,0,0
7350077275221749,1,latency,0,4096,0,0,0
7350077275221749,2,market_ingress,0,1024,7,0,0
7350077275221749,2,trader_request,0,1024,1,0,0
7350077275221749,2,trading_callback,0,1024,3,0,0
7350077275221749,2,trace,0,8192,4,0,0
7350077275221749,2,latency,0,4096,0,0,0
7350077275221749,3,market_ingress,0,1024,8,0,0
7350077275221749,3,trader_request,0,1024,1,0,0
7350077275221749,3,trading_callback,0,1024,3,0,0
7350077275221749,3,trace,0,8192,4,0,0
7350077275221749,3,latency,0,4096,0,0,0
7350077375744060,0,market_ingress,0,1024,7,0,0
7350077375744060,0,trader_request,0,1024,1,0,0
7350077375744060,0,trading_callback,0,1024,3,0,0
7350077375744060,0,trace,0,8192,3,0,0
7350077375744060,0,latency,0,4096,0,0,0
7350077375744060,1,market_ingress,0,1024,2,0,0
7350077375744060,1,trader_request,0,1024,1,0,0
7350077375744060,1,trading_callback,0,1024,2,0,0
