sequence,mono_ns,account_index,stage,latency_ns
48872,7350098714450644,0,signal_to_order_call,109135
48873,7350098714479760,0,callback_to_state,27582
48874,7350098714486882,0,callback_to_state,6520
48875,7350098714486882,0,simulated_end_to_end,147248
48876,7350098715348467,0,market_to_signal,93
48877,7350098716346716,0,market_to_signal,39
48878,7350098717341014,0,market_to_signal,114
48879,7350098717443442,0,signal_to_order_call,101695
48880,7350098717472788,0,callback_to_state,27361
48881,7350098717480397,0,callback_to_state,6856
48882,7350098717480397,0,simulated_end_to_end,140933
48883,7350098718341148,0,market_to_signal,90
48884,7350098719341005,0,market_to_signal,54
48885,7350098719441073,0,signal_to_order_call,99310
48886,7350098719469768,0,callback_to_state,27960
48887,7350098719479241,0,callback_to_state,8444
48888,7350098719479241,0,simulated_end_to_end,140816
48889,7350098720341061,0,market_to_signal,115
48890,7350098721339854,0,market_to_signal,57
48891,7350098722341374,0,market_to_signal,39
48892,7350098723340261,0,market_to_signal,111
48893,7350098723439674,0,signal_to_order_call,98627
48894,7350098723469264,0,callback_to_state,29060
48895,7350098723478892,0,callback_to_state,8330
48896,7350098723478892,0,simulated_end_to_end,139915
48897,7350098724342213,0,market_to_signal,108
48898,7350098725341921,0,market_to_signal,40
48899,7350098726340709,0,market_to_signal,113
48900,7350098726442393,0,signal_to_order_call,100943
48901,7350098726470723,0,callback_to_state,27990
48902,7350098726479362,0,callback_to_state,7430
48903,7350098726479362,0,simulated_end_to_end,140115
48904,7350098727339552,0,market_to_signal,104
48905,7350098728341022,0,market_to_signal,108
48906,7350098728441403,0,signal_to_order_call,99549
48907,7350098728470614,0,callback_to_state,27609
48908,7350098728479253,0,callback_to_state,8039
48909,7350098728479253,0,simulated_end_to_end,139768
48910,7350098729342047,0,market_to_signal,101
48911,7350098730341407,0,market_to_signal,50
48912,7350098731340214,0,market_to_signal,38
48913,7350098732342047,0,market_to_signal,111
48914,7350098732442492,0,signal_to_order_call,99650
48915,7350098732472029,0,callback_to_state,26774
48916,7350098732480830,0,callback_to_state,7847
48917,7350098732480830,0,simulated_end_to_end,140268
48918,7350098733342692,0,market_to_signal,90
48919,7350098734342222,0,market_to_signal,59
48920,7350098735339763,0,market_to_signal,65
48921,7350098735439622,0,signal_to_order_call,99132
48922,7350098735469581,0,callback_to_state,27443
48923,7350098735476646,0,callback_to_state,6303
48924,7350098735476646,0,simulated_end_to_end,138498
48925,7350098736340445,0,market_to_signal,52
48926,7350098737339978,0,market_to_signal,116
48927,7350098737438503,0,signal_to_order_call,97844
48928,7350098737467982,0,callback_to_state,27389
48929,7350098737475389,0,callback_to_state,6643
48930,7350098737475389,0,simulated_end_to_end,136951
48931,7350098738339677,0,market_to_signal,100
48932,7350098739341279,0,market_to_signal,51
48933,7350098740342056,0,market_to_signal,40
48934,7350098741342378,0,market_to_signal,110
48935,7350098741444351,0,signal_to_order_call,101280
48936,7350098741473686,0,callback_to_state,27282
48937,7350098741480860,0,callback_to_state,6432
48938,7350098741480860,0,simulated_end_to_end,140105
48939,7350098742340999,0,market_to_signal,89
48940,7350098743342236,0,market_to_signal,38
48941,7350098744341190,0,market_to_signal,117
48942,7350098744440283,0,signal_to_order_call,98438
48943,7350098744468478,0,callback_to_state,26812
48944,7350098744476376,0,callback_to_state,7187
48945,7350098744476376,0,simulated_end_to_end,136886
48946,7350098745339441,0,market_to_signal,91
48947,7350098746339910,0,market_to_signal,112
48948,7350098746440244,0,signal_to_order_call,99532
48949,7350098746469006,0,callback_to_state,26905
48950,7350098746476299,0,callback_to_state,6573
48951,7350098746476299,0,simulated_end_to_end,138018
48952,7350098747338323,0,market_to_signal,102
48953,7350098748345628,0,market_to_signal,54
48954,7350098749339757,0,market_to_signal,39
48955,7350098750343356,0,market_to_signal,66
48956,7350098750443405,0,signal_to_order_call,99329
48957,7350098750473292,0,callback_to_state,27984
48958,7350098750480706,0,callback_to_state,6704
48959,7350098750480706,0,simulated_end_to_end,138560
48960,7350098751341724,0,market_to_signal,107
48961,7350098752340847,0,market_to_signal,39
48962,7350098753341358,0,market_to_signal,112
48963,7350098753445699,0,signal_to_order_call,103577
48964,7350098753478516,0,callback_to_state,29767
48965,7350098753487919,0,callback_to_state,8156
48966,7350098753487919,0,simulated_end_to_end,148127
48967,7350098754340852,0,market_to_signal,94
48968,7350098755340885,0,market_to_signal,112
48969,7350098755441984,0,signal_to_order_call,100410
48970,7350098755472580,0,callback_to_state,30161
48971,7350098755488497,0,callback_to_state,14920
48972,7350098755488497,0,simulated_end_to_end,149142
48973,7350098756341778,0,market_to_signal,112
48974,7350098757340191,0,market_to_signal,56
48975,7350098758341599,0,market_to_signal,39
48976,7350098759341411,0,market_to_signal,113
48977,7350098759440561,0,signal_to_order_call,98369
48978,7350098759471063,0,callback_to_state,28455
48979,7350098759479921,0,callback_to_state,8131
48980,7350098759479921,0,simulated_end_to_end,140204
48981,7350098760340645,0,market_to_signal,90
48982,7350098761339618,0,market_to_signal,38
48983,7350098762341044,0,market_to_signal,112
48984,7350098762444211,0,signal_to_order_call,102408
48985,7350098762475110,0,callback_to_state,27197
48986,7350098762482317,0,callback_to_state,6517
48987,7350098762482317,0,simulated_end_to_end,142759
48988,7350098763343031,0,market_to_signal,91
48989,7350098764341595,0,market_to_signal,109
48990,7350098764441742,0,signal_to_order_call,99288
48991,7350098764470490,0,callback_to_state,27351
48992,7350098764478009,0,callback_to_state,6731
48993,7350098764478009,0,simulated_end_to_end,137934
48994,7350098765341517,0,market_to_signal,117
48995,7350098766340922,0,market_to_signal,52
48996,7350098767341701,0,market_to_signal,40
48997,7350098768341166,0,market_to_signal,113
48998,7350098768441876,0,signal_to_order_call,99716
48999,7350098768471097,0,callback_to_state,27291
49000,7350098768478545,0,callback_to_state,6460
49001,7350098768478545,0,simulated_end_to_end,139927
49002,7350098769343169,0,market_to_signal,91
49003,7350098770340622,0,market_to_signal,40
49004,7350098771341808,0,market_to_signal,108
49005,7350098771442588,0,signal_to_order_call,98232
49006,7350098771470896,0,callback_to_state,26577
49007,7350098771478695,0,callback_to_state,6681
49008,7350098771478695,0,simulated_end_to_end,138099
49009,7350098772342218,0,market_to_signal,95
49010,7350098773341119,0,market_to_signal,108
49011,7350098773440482,0,signal_to_order_call,98580
49012,7350098773468732,0,callback_to_state,26659
49013,7350098773476334,0,callback_to_state,6511
49014,7350098773476334,0,simulated_end_to_end,136739
49015,7350098774341076,0,market_to_signal,116
49016,7350098775340696,0,market_to_signal,52
49017,7350098776340789,0,market_to_signal,40
49018,7350098777340984,0,market_to_signal,113
49019,7350098777443626,0,signal_to_order_call,101997
49020,7350098777472462,0,callback_to_state,26957
49021,7350098777481105,0,callback_to_state,7917
49022,7350098777481105,0,simulated_end_to_end,141361
49023,7350098778341681,0,market_to_signal,102
49024,7350098779339797,0,market_to_signal,40
49025,7350098780340499,0,market_to_signal,119
49026,7350098780440161,0,signal_to_order_call,98865
49027,7350098780469844,0,callback_to_state,27684
49028,7350098780477093,0,callback_to_state,6415
49029,7350098780477093,0,simulated_end_to_end,138100
49030,7350098781340899,0,market_to_signal,92
49031,7350098782341169,0,market_to_signal,118
49032,7350098782441287,0,signal_to_order_call,99344
49033,7350098782470673,0,callback_to_state,27539
49034,7350098782477890,0,callback_to_state,6507
49035,7350098782477890,0,simulated_end_to_end,138333
49036,7350098783340878,0,market_to_signal,100
49037,7350098784340229,0,market_to_signal,52
49038,7350098785340700,0,market_to_signal,42
49039,7350098786340168,0,market_to_signal,70
49040,7350098786441107,0,signal_to_order_call,97822
49041,7350098786469875,0,callback_to_state,26992
49042,7350098786477120,0,callback_to_state,6519
49043,7350098786477120,0,simulated_end_to_end,138615
49044,7350098787340314,0,market_to_signal,68
49045,7350098788341067,0,market_to_signal,38
49046,7350098789340797,0,market_to_signal,122
49047,7350098789439447,0,signal_to_order_call,97989
49048,7350098789467849,0,callback_to_state,26760
49049,7350098789474869,0,callback_to_state,6323
49050,7350098789474869,0,simulated_end_to_end,135786
49051,7350098790340571,0,market_to_signal,108
49052,7350098791339694,0,market_to_signal,115
49053,7350098791438665,0,signal_to_order_call,98310
49054,7350098791466992,0,callback_to_state,26648
49055,7350098791474044,0,callback_to_state,6341
49056,7350098791474044,0,simulated_end_to_end,135828
49057,7350098792347540,0,market_to_signal,123
49058,7350098793342912,0,market_to_signal,51
49059,7350098794343171,0,market_to_signal,39
49060,7350098795339903,0,market_to_signal,119
49061,7350098795439220,0,signal_to_order_call,98665
49062,7350098795467689,0,callback_to_state,27106
49063,7350098795474933,0,callback_to_state,6537
49064,7350098795474933,0,simulated_end_to_end,136637
49065,7350098796340317,0,market_to_signal,108
49066,7350098797339397,0,market_to_signal,40
49067,7350098798339903,0,market_to_signal,115
49068,7350098798439162,0,signal_to_order_call,98479
49069,7350098798467569,0,callback_to_state,26721
49070,7350098798475959,0,callback_to_state,7737
49071,7350098798475959,0,simulated_end_to_end,137484
49072,7350098799339874,0,market_to_signal,91
49073,7350098800341797,0,market_to_signal,111
49074,7350098800443912,0,signal_to_order_call,98103
49075,7350098800473501,0,callback_to_state,27902
49076,7350098800480764,0,callback_to_state,6545
49077,7350098800480764,0,simulated_end_to_end,140681
49078,7350098801340200,0,market_to_signal,115
49079,7350098802339595,0,market_to_signal,52
49080,7350098803340259,0,market_to_signal,39
49081,7350098804340823,0,market_to_signal,112
49082,7350098804449374,0,signal_to_order_call,107798
49083,7350098804479230,0,callback_to_state,28321
49084,7350098804486575,0,callback_to_state,6577
49085,7350098804486575,0,simulated_end_to_end,147346
49086,7350098805340422,0,market_to_signal,104
49087,7350098806339512,0,market_to_signal,40
49088,7350098807340417,0,market_to_signal,113
49089,7350098807443370,0,signal_to_order_call,102275
49090,7350098807475788,0,callback_to_state,28202
49091,7350098807484669,0,callback_to_state,7747
49092,7350098807484669,0,simulated_end_to_end,145874
49093,7350098808341349,0,market_to_signal,92
49094,7350098809339983,0,market_to_signal,109
49095,7350098809439084,0,signal_to_order_call,98318
49096,7350098809468241,0,callback_to_state,27107
49097,7350098809475570,0,callback_to_state,6571
49098,7350098809475570,0,simulated_end_to_end,136991
49099,7350098810340874,0,market_to_signal,97
49100,7350098811340279,0,market_to_signal,57
49101,7350098812340566,0,market_to_signal,38
49102,7350098813339938,0,market_to_signal,113
49103,7350098813440005,0,signal_to_order_call,99411
49104,7350098813469347,0,callback_to_state,27449
49105,7350098813476715,0,callback_to_state,6662
49106,7350098813476715,0,simulated_end_to_end,138279
49107,7350098814342564,0,market_to_signal,103
49108,7350098815341686,0,market_to_signal,37
49109,7350098816341464,0,market_to_signal,110
49110,7350098816443152,0,signal_to_order_call,99426
49111,7350098816472335,0,callback_to_state,27375
49112,7350098816481479,0,callback_to_state,8291
49113,7350098816481479,0,simulated_end_to_end,141499
49114,7350098817341265,0,market_to_signal,93
49115,7350098818342051,0,market_to_signal,109
49116,7350098818440829,0,signal_to_order_call,98039
49117,7350098818470015,0,callback_to_state,27575
49118,7350098818478933,0,callback_to_state,8191
49119,7350098818478933,0,simulated_end_to_end,138368
49120,7350098819340220,0,market_to_signal,99
49121,7350098820340698,0,market_to_signal,55
49122,7350098821339953,0,market_to_signal,38
49123,7350098822340391,0,market_to_signal,110
49124,7350098822439346,0,signal_to_order_call,98236
49125,7350098822470294,0,callback_to_state,29555
49126,7350098822477844,0,callback_to_state,6826
49127,7350098822477844,0,simulated_end_to_end,138669
49128,7350098823342957,0,market_to_signal,105
49129,7350098824341091,0,market_to_signal,39
49130,7350098825340048,0,market_to_signal,114
49131,7350098825439857,0,signal_to_order_call,99123
49132,7350098825469569,0,callback_to_state,27979
49133,7350098825489922,0,callback_to_state,19638
49134,7350098825489922,0,simulated_end_to_end,151373
49135,7350098826341132,0,market_to_signal,87
49136,7350098832020406,0,market_to_signal,120
49137,7350098832123457,0,signal_to_order_call,102351
49138,7350098832125133,0,market_to_signal,127
49139,7350098832154965,0,callback_to_state,29628
49140,7350098832155669,0,market_to_signal,52
49141,7350098832166311,0,callback_to_state,10456
49142,7350098832166311,0,simulated_end_to_end,147503
49143,7350098832167258,0,market_to_signal,41
49144,7350098832169404,0,market_to_signal,119
49145,7350098832268896,0,signal_to_order_call,98658
49146,7350098832297986,0,callback_to_state,27076
49147,7350098832306135,0,callback_to_state,7260
49148,7350098832306135,0,simulated_end_to_end,281834
49149,7350098836013887,0,market_to_signal,100
49150,7350098836015522,0,market_to_signal,40
49151,7350098836016953,0,market_to_signal,119
49152,7350098836121003,0,signal_to_order_call,103362
49153,7350098836123012,0,market_to_signal,79
49154,7350098836154851,0,callback_to_state,31449
49155,7350098836163066,0,callback_to_state,6757
49156,7350098836163066,0,simulated_end_to_end,148257
49157,7350098836340646,0,market_to_signal,109
49158,7350098836448582,0,signal_to_order_call,107204
49159,7350098836478633,0,callback_to_state,28562
49160,7350098836486961,0,callback_to_state,7622
49161,7350098836486961,0,simulated_end_to_end,147849
49162,7350098837338692,0,market_to_signal,98
49163,7350098838338295,0,market_to_signal,55
49164,7350098839340058,0,market_to_signal,57
49165,7350098840340443,0,market_to_signal,54
49166,7350098840443578,0,signal_to_order_call,102408
49167,7350098840473981,0,callback_to_state,28209
49168,7350098840482209,0,callback_to_state,6357
49169,7350098840482209,0,simulated_end_to_end,143754
49170,7350098841340503,0,market_to_signal,75
49171,7350098842338545,0,market_to_signal,50
49172,7350098843339910,0,market_to_signal,68
49173,7350098843439944,0,signal_to_order_call,99211
49174,7350098843469492,0,callback_to_state,27373
49175,7350098843478388,0,callback_to_state,8151
49176,7350098843478388,0,simulated_end_to_end,139890
49177,7350098844339408,0,market_to_signal,74
49178,7350098845339144,0,market_to_signal,55
49179,7350098845439714,0,signal_to_order_call,98803
49180,7350098845469071,0,callback_to_state,27745
49181,7350098845476053,0,callback_to_state,6237
49182,7350098845476053,0,simulated_end_to_end,138446
49183,7350098846339471,0,market_to_signal,73
49184,7350098847339480,0,market_to_signal,51
49185,7350098848339682,0,market_to_signal,49
49186,7350098849340150,0,market_to_signal,53
49187,7350098849439335,0,signal_to_order_call,98487
49188,7350098849468682,0,callback_to_state,27635
49189,7350098849479066,0,callback_to_state,9514
49190,7350098849479066,0,simulated_end_to_end,140214
49191,7350098850342367,0,market_to_signal,54
49192,7350098851340112,0,market_to_signal,49
49193,7350098852347602,0,market_to_signal,53
49194,7350098852457042,0,signal_to_order_call,108706
49195,7350098852488889,0,callback_to_state,27906
49196,7350098852497874,0,callback_to_state,8323
49197,7350098852497874,0,simulated_end_to_end,155453
49198,7350098853347793,0,market_to_signal,86
49199,7350098854340467,0,market_to_signal,55
49200,7350098855836210,0,signal_to_order_call,1495041
49201,7350098855839252,0,market_to_signal,64
49202,7350098855876741,0,callback_to_state,32041
49203,7350098855886747,0,callback_to_state,9108
49204,7350098855886747,0,simulated_end_to_end,1547609
49205,7350098856342280,0,market_to_signal,74
49206,7350098857340249,0,market_to_signal,49
49207,7350098858339067,0,market_to_signal,65
49208,7350098858440127,0,signal_to_order_call,100455
49209,7350098858469827,0,callback_to_state,27968
49210,7350098858478821,0,callback_to_state,8327
49211,7350098858478821,0,simulated_end_to_end,141386
49212,7350098859339520,0,market_to_signal,73
49213,7350098860340473,0,market_to_signal,54
49214,7350098861341207,0,market_to_signal,56
49215,7350098861441774,0,signal_to_order_call,99922
49216,7350098861473793,0,callback_to_state,28810
49217,7350098861482522,0,callback_to_state,7976
49218,7350098861482522,0,simulated_end_to_end,143396
49219,7350098862339993,0,market_to_signal,86
49220,7350098863343556,0,market_to_signal,55
49221,7350098863444934,0,signal_to_order_call,100653
49222,7350098863475941,0,callback_to_state,27964
49223,7350098863484438,0,callback_to_state,7826
49224,7350098863484438,0,simulated_end_to_end,144054
49225,7350098864339334,0,market_to_signal,76
49226,7350098865340090,0,market_to_signal,50
49227,7350098866340166,0,market_to_signal,53
49228,7350098867339852,0,market_to_signal,54
49229,7350098867444051,0,signal_to_order_call,103231
49230,7350098867472510,0,callback_to_state,28146
49231,7350098867481114,0,callback_to_state,7600
49232,7350098867481114,0,simulated_end_to_end,142821
49233,7350098868341620,0,market_to_signal,105
49234,7350098869339925,0,market_to_signal,49
49235,7350098870339104,0,market_to_signal,66
49236,7350098870438690,0,signal_to_order_call,98911
49237,7350098870469501,0,callback_to_state,28029
49238,7350098870477963,0,callback_to_state,7778
49239,7350098870477963,0,simulated_end_to_end,140481
49240,7350098871341594,0,market_to_signal,74
49241,7350098872339388,0,market_to_signal,108
49242,7350098872438475,0,signal_to_order_call,98481
49243,7350098872468989,0,callback_to_state,28052
49244,7350098872478038,0,callback_to_state,8201
49245,7350098872478038,0,simulated_end_to_end,139924
49246,7350098873339248,0,market_to_signal,75
49247,7350098874338753,0,market_to_signal,52
49248,7350098875340011,0,market_to_signal,51
49249,7350098876339428,0,market_to_signal,54
49250,7350098876439249,0,signal_to_order_call,98898
49251,7350098876468576,0,callback_to_state,27777
49252,7350098876477339,0,callback_to_state,8092
49253,7350098876477339,0,simulated_end_to_end,139116
49254,7350098877339178,0,market_to_signal,74
49255,7350098878339265,0,market_to_signal,50
49256,7350098879339929,0,market_to_signal,65
49257,7350098879439168,0,signal_to_order_call,98552
49258,7350098879470828,0,callback_to_state,27561
49259,7350098879479170,0,callback_to_state,7673
49260,7350098879479170,0,simulated_end_to_end,140669
49261,7350098880340486,0,market_to_signal,75
49262,7350098881339074,0,market_to_signal,55
49263,7350098881440199,0,signal_to_order_call,100406
49264,7350098881469154,0,callback_to_state,27349
49265,7350098881477223,0,callback_to_state,7420
49266,7350098881477223,0,simulated_end_to_end,139504
49267,7350098882339733,0,market_to_signal,74
49268,7350098883347756,0,market_to_signal,51
49269,7350098884340883,0,market_to_signal,50
49270,7350098885341452,0,market_to_signal,54
49271,7350098885442982,0,signal_to_order_call,100920
49272,7350098885472011,0,callback_to_state,27477
49273,7350098885480799,0,callback_to_state,8104
49274,7350098885480799,0,simulated_end_to_end,140658
49275,7350098886340367,0,market_to_signal,76
49276,7350098887341599,0,market_to_signal,49
49277,7350098888341095,0,market_to_signal,70
49278,7350098888441632,0,signal_to_order_call,98495
49279,7350098888472208,0,callback_to_state,27354
49280,7350098888480571,0,callback_to_state,7520
49281,7350098888480571,0,simulated_end_to_end,140822
49282,7350098889342665,0,market_to_signal,57
49283,7350098890340376,0,market_to_signal,56
49284,7350098890439222,0,signal_to_order_call,98098
49285,7350098890469829,0,callback_to_state,27663
49286,7350098890479529,0,callback_to_state,9004
49287,7350098890479529,0,simulated_end_to_end,140481
49288,7350098891339928,0,market_to_signal,64
49289,7350098892343471,0,market_to_signal,76
49290,7350098893339963,0,market_to_signal,49
49291,7350098894339956,0,market_to_signal,55
49292,7350098894438470,0,signal_to_order_call,97809
49293,7350098894467750,0,callback_to_state,27253
49294,7350098894476764,0,callback_to_state,8301
49295,7350098894476764,0,simulated_end_to_end,138155
49296,7350098895342587,0,market_to_signal,74
49297,7350098896340647,0,market_to_signal,49
49298,7350098897340295,0,market_to_signal,54
49299,7350098897452186,0,signal_to_order_call,111238
49300,7350098897484228,0,callback_to_state,28055
49301,7350098897492471,0,callback_to_state,7558
49302,7350098897492471,0,simulated_end_to_end,153536
49303,7350098898339750,0,market_to_signal,67
49304,7350098899339357,0,market_to_signal,54
49305,7350098899441527,0,signal_to_order_call,101569
49306,7350098899473793,0,callback_to_state,28372
49307,7350098899482577,0,callback_to_state,7792
49308,7350098899482577,0,simulated_end_to_end,144551
49309,7350098900341936,0,market_to_signal,74
49310,7350098901340675,0,market_to_signal,52
49311,7350098902340801,0,market_to_signal,50
49312,7350098903339385,0,market_to_signal,54
49313,7350098903439335,0,signal_to_order_call,99188
49314,7350098903468918,0,callback_to_state,28048
49315,7350098903477683,0,callback_to_state,8082
49316,7350098903477683,0,simulated_end_to_end,139609
49317,7350098904341479,0,market_to_signal,66
49318,7350098905341146,0,market_to_signal,52
49319,7350098906339467,0,market_to_signal,54
49320,7350098906439312,0,signal_to_order_call,99137
49321,7350098906470970,0,callback_to_state,27996
49322,7350098906480895,0,callback_to_state,9158
49323,7350098906480895,0,simulated_end_to_end,142847
49324,7350098907341118,0,market_to_signal,75
49325,7350098908339784,0,market_to_signal,55
49326,7350098908438878,0,signal_to_order_call,98486
49327,7350098908468951,0,callback_to_state,27219
49328,7350098908477577,0,callback_to_state,7920
49329,7350098908477577,0,simulated_end_to_end,139009
49330,7350098909341575,0,market_to_signal,90
49331,7350098910340502,0,market_to_signal,52
49332,7350098911339753,0,market_to_signal,51
49333,7350098912340935,0,market_to_signal,55
49334,7350098912443143,0,signal_to_order_call,100413
49335,7350098912472397,0,callback_to_state,27320
49336,7350098912486884,0,callback_to_state,8151
49337,7350098912486884,0,simulated_end_to_end,147199
49338,7350098913339769,0,market_to_signal,83
49339,7350098914342150,0,market_to_signal,50
49340,7350098915340810,0,market_to_signal,54
49341,7350098915440227,0,signal_to_order_call,98856
49342,7350098915472453,0,callback_to_state,28499
49343,7350098915480974,0,callback_to_state,7828
49344,7350098915480974,0,simulated_end_to_end,141473
49345,7350098916340156,0,market_to_signal,73
49346,7350098917340915,0,market_to_signal,56
49347,7350098917440650,0,signal_to_order_call,99156
49348,7350098917472978,0,callback_to_state,27509
49349,7350098917481612,0,callback_to_state,7965
49350,7350098917481612,0,simulated_end_to_end,142235
49351,7350098918341809,0,market_to_signal,82
49352,7350098919343480,0,market_to_signal,55
49353,7350098920341560,0,market_to_signal,51
49354,7350098921339375,0,market_to_signal,65
49355,7350098921439500,0,signal_to_order_call,99438
49356,7350098921469573,0,callback_to_state,28191
49357,7350098921479055,0,callback_to_state,8791
49358,7350098921479055,0,simulated_end_to_end,140975
49359,7350098922339921,0,market_to_signal,73
49360,7350098923339433,0,market_to_signal,48
49361,7350098924341104,0,market_to_signal,54
49362,7350098924441201,0,signal_to_order_call,99504
49363,7350098924472969,0,callback_to_state,29075
49364,7350098924481852,0,callback_to_state,8190
49365,7350098924481852,0,simulated_end_to_end,142127
49366,7350098925341202,0,market_to_signal,73
49367,7350098926340063,0,market_to_signal,54
49368,7350098926444616,0,signal_to_order_call,103758
49369,7350098926475603,0,callback_to_state,27652
49370,7350098926484132,0,callback_to_state,7867
49371,7350098926484132,0,simulated_end_to_end,145348
49372,7350098927339727,0,market_to_signal,91
49373,7350098928340284,0,market_to_signal,55
49374,7350098929339368,0,market_to_signal,51
49375,7350098930339525,0,market_to_signal,54
49376,7350098930439207,0,signal_to_order_call,98949
49377,7350098930468928,0,callback_to_state,27876
49378,7350098930477826,0,callback_to_state,8230
49379,7350098930477826,0,simulated_end_to_end,139443
49380,7350098931339832,0,market_to_signal,72
49381,7350098932339902,0,market_to_signal,49
49382,7350098933340200,0,market_to_signal,54
49383,7350098933440812,0,signal_to_order_call,99953
49384,7350098933474894,0,callback_to_state,28157
49385,7350098933484434,0,callback_to_state,8797
49386,7350098933484434,0,simulated_end_to_end,145414
49387,7350098934339614,0,market_to_signal,72
49388,7350098935341621,0,market_to_signal,54
49389,7350098935440959,0,signal_to_order_call,98615
49390,7350098935472589,0,callback_to_state,28582
49391,7350098935482161,0,callback_to_state,8889
49392,7350098935482161,0,simulated_end_to_end,141801
49393,7350098936342334,0,market_to_signal,107
49394,7350098937342024,0,market_to_signal,54
49395,7350098938340806,0,market_to_signal,50
49396,7350098939339389,0,market_to_signal,55
49397,7350098939439753,0,signal_to_order_call,99683
49398,7350098939470155,0,callback_to_state,28562
49399,7350098939479747,0,callback_to_state,8887
49400,7350098939479747,0,simulated_end_to_end,141664
49401,7350098940342776,0,market_to_signal,90
49402,7350098941340878,0,market_to_signal,49
49403,7350098942339494,0,market_to_signal,55
49404,7350098942443118,0,signal_to_order_call,101770
49405,7350098942476003,0,callback_to_state,29642
49406,7350098942486914,0,callback_to_state,8176
49407,7350098942486914,0,simulated_end_to_end,148778
49408,7350098943340169,0,market_to_signal,107
49409,7350098944339931,0,market_to_signal,54
49410,7350098944440415,0,signal_to_order_call,99687
49411,7350098944470809,0,callback_to_state,27570
49412,7350098944480929,0,callback_to_state,9407
49413,7350098944480929,0,simulated_end_to_end,142222
49414,7350098945344256,0,market_to_signal,101
49415,7350098946339270,0,market_to_signal,51
49416,7350098947339595,0,market_to_signal,59
49417,7350098948341986,0,market_to_signal,53
49418,7350098948441540,0,signal_to_order_call,98872
49419,7350098948473390,0,callback_to_state,29856
49420,7350098948482153,0,callback_to_state,7641
49421,7350098948482153,0,simulated_end_to_end,142698
49422,7350098949341409,0,market_to_signal,92
49423,7350098950340445,0,market_to_signal,50
49424,7350098951339388,0,market_to_signal,53
49425,7350098951439278,0,signal_to_order_call,99003
49426,7350098951469879,0,callback_to_state,27068
49427,7350098951479569,0,callback_to_state,9013
49428,7350098951479569,0,simulated_end_to_end,141473
49429,7350098952339735,0,market_to_signal,93
49430,7350098953339462,0,market_to_signal,54
49431,7350098953438195,0,signal_to_order_call,98031
49432,7350098953469169,0,callback_to_state,27604
49433,7350098953478554,0,callback_to_state,8723
49434,7350098953478554,0,simulated_end_to_end,140329
49435,7350098954339577,0,market_to_signal,99
49436,7350098955339326,0,market_to_signal,49
49437,7350098956339821,0,market_to_signal,50
49438,7350098957341651,0,market_to_signal,54
49439,7350098957444157,0,signal_to_order_call,100420
49440,7350098957474050,0,callback_to_state,27716
49441,7350098957482519,0,callback_to_state,7784
49442,7350098957482519,0,simulated_end_to_end,142152
49443,7350098958339539,0,market_to_signal,109
49444,7350098959339497,0,market_to_signal,50
49445,7350098960340533,0,market_to_signal,54
49446,7350098960440449,0,signal_to_order_call,99318
49447,7350098960471844,0,callback_to_state,28089
49448,7350098960480744,0,callback_to_state,8412
49449,7350098960480744,0,simulated_end_to_end,141429
49450,7350098961339849,0,market_to_signal,92
49451,7350098962341068,0,market_to_signal,55
49452,7350098962441717,0,signal_to_order_call,99972
49453,7350098962472911,0,callback_to_state,27890
49454,7350098962482919,0,callback_to_state,9343
49455,7350098962482919,0,simulated_end_to_end,143092
49456,7350098963340330,0,market_to_signal,100
49457,7350098964341456,0,market_to_signal,55
49458,7350098965340088,0,market_to_signal,49
49459,7350098966339743,0,market_to_signal,54
49460,7350098966438484,0,signal_to_order_call,97900
49461,7350098966467654,0,callback_to_state,27437
49462,7350098966476926,0,callback_to_state,8233
49463,7350098966476926,0,simulated_end_to_end,138347
49464,7350098967341546,0,market_to_signal,91
49465,7350098968340974,0,market_to_signal,49
49466,7350098969339213,0,market_to_signal,70
49467,7350098969440518,0,signal_to_order_call,100669
49468,7350098969471716,0,callback_to_state,27929
49469,7350098969480350,0,callback_to_state,7951
49470,7350098969480350,0,simulated_end_to_end,142299
49471,7350098970339712,0,market_to_signal,91
49472,7350098971339378,0,market_to_signal,69
49473,7350098971441210,0,signal_to_order_call,98023
49474,7350098971475009,0,callback_to_state,31207
49475,7350098971483871,0,callback_to_state,8164
49476,7350098971483871,0,simulated_end_to_end,145704
49477,7350098972340224,0,market_to_signal,114
49478,7350098973340743,0,market_to_signal,55
49479,7350098974341553,0,market_to_signal,49
49480,7350098975341317,0,market_to_signal,71
49481,7350098975443859,0,signal_to_order_call,101844
49482,7350098975473163,0,callback_to_state,27667
49483,7350098975484743,0,callback_to_state,10921
49484,7350098975484743,0,simulated_end_to_end,145038
49485,7350098976340137,0,market_to_signal,74
49486,7350098977341425,0,market_to_signal,39
49487,7350098978340709,0,market_to_signal,69
49488,7350098978443988,0,signal_to_order_call,102581
49489,7350098978473245,0,callback_to_state,27689
49490,7350098978482444,0,callback_to_state,8540
49491,7350098978482444,0,simulated_end_to_end,143310
49492,7350098979342220,0,market_to_signal,69
49493,7350098980341187,0,market_to_signal,111
49494,7350098980441894,0,signal_to_order_call,99911
49495,7350098980474227,0,callback_to_state,28529
49496,7350098980483693,0,callback_to_state,8413
49497,7350098980483693,0,simulated_end_to_end,143966
